,Clean Age,Clean Name,Clean Ticket_p,Given Names_p,Title_p,Family Name_p,Unnamed: 0_p,PassengerId,Survived,Pclass_p,Name_p,Sex,is_adult_man,is_woman_or_child,is_male,is_female,Age_p,SibSp,Parch,Ticket_p,Fare,Cabin,Embarked_p,Clean Ticket_s,Pclass_s,Given Names_s,Title_s,Family Name_s,Unnamed: 0_s,Name_s,Age_s,Class/Dept,Ticket_s,Embarked_s,Job,_merge,Match Potential_x,_merge_x,Match Potential_y,_merge_y
74,22.0,mr karl ivar sven berglund,4348,karl ivar sven,mr,berglund,225.0,226.0,0.0,3.0,"Berglund, Mr. Karl Ivar Sven",male,True,False,True,False,22.0,0.0,0.0,PP 4348,9.35,,S,4348,3.0,karl ivar sven,mr,berglund,195.0,"BERGLUND, Mr Karl Ivar Sven",22,3rd class passenger,4348£9               7s               ,Southampton,General Labourer                             ,both,,,,
75,23.0,mr william john berriman,28425,william john,mr,berriman,733.0,734.0,0.0,2.0,"Berriman, Mr. William John",male,True,False,True,False,23.0,0.0,0.0,28425,13.0,,S,28425,2.0,william john,mr,berriman,197.0,"BERRIMAN, Mr William John",23,2nd class passenger,28425£13                             ,Southampton,                             ,both,,,,
76,20.0,mr tannous betros,2648,tannous,mr,betros,378.0,379.0,0.0,3.0,"Betros, Mr. Tannous",male,True,False,True,False,20.0,0.0,0.0,2648,4.0125,,C,2648,3.0,tannous,mr,betros,202.0,"BETROS, Mr Tannous",20,3rd class passenger,2648£7               4s               7d,Cherbourg,Shoemaker                             ,both,,,,
77,42.0,miss rosalie bidois,17757,rosalie,miss,bidois,380.0,381.0,1.0,1.0,"Bidois, Miss. Rosalie",female,False,True,False,True,42.0,0.0,0.0,PC 17757,227.525,,C,17757,1.0,rosalie,miss,bidois,206.0,"BIDOIS, Miss Rosalie",46,1st class passengerservant,17757£247               10s               6d,Cherbourg,Personal Maid                             ,both,,,,
78,32.0,mr lee bing,1601,lee,mr,bing,74.0,75.0,1.0,3.0,"Bing, Mr. Lee",male,True,False,True,False,32.0,0.0,0.0,1601,56.4958,,S,1601,3.0,lee,mr,bing,210.0,"BING, Mr Lee",32,3rd class passenger,1601£56               9s               11d,Southampton,Seaman                             ,both,,,,
79,29.0,miss ellen bird,17483,ellen,miss,bird,156.0,1048.0,,1.0,"Bird, Miss. Ellen",female,False,True,False,True,29.0,0.0,0.0,PC 17483,221.7792,C97,S,17483,1.0,ellen,miss,bird,212.0,"BIRD, Miss Ellen",31,1st class passengerservant,17483£221               15s               7d,Southampton,Personal Maid                             ,both,,,,
80,21.0,mr hans martin monsen birkeland,312992,hans martin monsen,mr,birkeland,408.0,409.0,0.0,3.0,"Birkeland, Mr. Hans Martin Monsen",male,True,False,True,False,21.0,0.0,0.0,312992,7.775,,S,312992,3.0,hans martin monsen,mr,birkeland,213.0,"BIRKELAND, Mr Hans Martin Monsen",21,3rd class passenger,312992£7               15s               6d,Southampton,Seaman                             ,both,,,,
81,25.0,mr jakob birnbaum,13905,jakob,mr,birnbaum,94.0,986.0,,1.0,"Birnbaum, Mr. Jakob",male,True,False,True,False,25.0,0.0,0.0,13905,26.0,,C,13905,1.0,jakob,mr,birnbaum,214.0,"BIRNBAUM, Mr Jakob",24,1st class passenger,13905£26                             ,Cherbourg,                             ,both,,,,
82,25.0,mr dickinson h bishop,11967,dickinson h,mr,bishop,484.0,485.0,1.0,1.0,"Bishop, Mr. Dickinson H",male,True,False,True,False,25.0,1.0,0.0,11967,91.0792,B49,C,11967,1.0,dickinson h,mr,bishop,215.0,"BISHOP, Mr Dickinson H.",25,1st class passenger,11967£91               1s               7d,Cherbourg,                             ,both,,,,
83,45.0,mr stephen weart blackwell,113784,stephen weart,mr,blackwell,339.0,340.0,0.0,1.0,"Blackwell, Mr. Stephen Weart",male,True,False,True,False,45.0,0.0,0.0,113784,35.5,T,S,113784,1.0,stephen weart,mr,blackwell,225.0,"BLACKWELL, Mr Stephen Weart",45,1st class passenger,113784£35               10s               ,Southampton,                             ,both,,,,
84,40.0,mr henry blank,112277,henry,mr,blank,209.0,210.0,1.0,1.0,"Blank, Mr. Henry",male,True,False,True,False,40.0,0.0,0.0,112277,31.0,A31,C,112277,1.0,henry,mr,blank,231.0,"BLANK, Mr Henry",39,1st class passenger,112277£31                             ,Cherbourg,Jeweller                             ,both,,,,
85,58.0,miss elizabeth bonnell,113783,elizabeth,miss,bonnell,11.0,12.0,1.0,1.0,"Bonnell, Miss. Elizabeth",female,False,True,False,True,58.0,0.0,0.0,113783,26.55,C103,S,113783,1.0,elizabeth,miss,bonnell,243.0,"BONNELL, Miss Elizabeth",61,1st class passenger,113783£26               11s               ,Southampton,                             ,both,,,,
86,30.0,miss caroline bonnell,36928,caroline,miss,bonnell,400.0,1292.0,,1.0,"Bonnell, Miss. Caroline",female,False,True,False,True,30.0,0.0,0.0,36928,164.8667,C7,S,36928,1.0,caroline,miss,bonnell,242.0,"BONNELL, Miss Caroline",30,1st class passenger,36928£164               17s               4d,Southampton,                             ,both,,,,
87,42.0,mr john james borebank,110489,john james,mr,borebank,158.0,1050.0,,1.0,"Borebank, Mr. John James",male,True,False,True,False,42.0,0.0,0.0,110489,26.55,D22,S,110489,1.0,john james,mr,borebank,245.0,"BOREBANK, Mr John James",42,1st class passenger,110489£26               11s               ,Southampton,Property Developer / Real Estate                             ,both,,,,
88,26.0,mr guentcho bostandyeff,349224,guentcho,mr,bostandyeff,628.0,629.0,0.0,3.0,"Bostandyeff, Mr. Guentcho",male,True,False,True,False,26.0,0.0,0.0,349224,7.8958,,S,349224,3.0,guentcho,mr,bostandyeff,246.0,"BOSTANDYEFF, Mr Guentcho",26,3rd class passenger,349224£7               17s               11d,Southampton,General Labourer                             ,both,,,,
89,26.0,mr william hull botsford,237670,william hull,mr,botsford,346.0,1238.0,,2.0,"Botsford, Mr. William Hull",male,True,False,True,False,26.0,0.0,0.0,237670,13.0,,S,237670,2.0,william hull,mr,botsford,248.0,"BOTSFORD, Mr William Hull",25,2nd class passenger,237670£13                             ,Southampton,                             ,both,,,,
90,9.0,miss nourelain boulos,2678,nourelain,miss,boulos,852.0,853.0,0.0,3.0,"Boulos, Miss. Nourelain",female,False,True,False,True,9.0,1.0,1.0,2678,15.2458,,C,2678,3.0,nourelain,miss,boulos,252.0,"BOULOS, Miss Nourelain",7,3rd class passenger,2678£15               4s               11d,Cherbourg,                             ,both,,,,
91,40.0,mrs sultana boulos,2678,sultana,mrs,boulos,140.0,141.0,0.0,3.0,"Boulos, Mrs. Joseph (Sultana)",female,False,True,False,True,,0.0,2.0,2678,15.2458,,C,2678,3.0,sultana,mrs,boulos,251.0,"BOULOS, Mrs Sultana",40,3rd class passenger,2678£15               4s               11d,Cherbourg,                             ,both,,,,
92,6.0,master akar boulos,2678,akar,master,boulos,80.0,972.0,,3.0,"Boulos, Master. Akar",male,False,True,True,False,6.0,1.0,1.0,2678,15.2458,,C,2678,3.0,akar,master,boulos,253.0,"BOULOS, Master Akar",9,3rd class passenger,2678£15               4s               11d,Cherbourg,                             ,both,,,,
93,40.0,mr john bourke,364849,john,mr,bourke,188.0,189.0,0.0,3.0,"Bourke, Mr. John",male,True,False,True,False,40.0,1.0,1.0,364849,15.5,,Q,364849,3.0,john,mr,bourke,254.0,"BOURKE, Mr John",42,3rd class passenger,364849£15               10s               ,Queenstown,Farmer                             ,both,,,,
94,40.0,miss mary bourke,364848,mary,miss,bourke,593.0,594.0,0.0,3.0,"Bourke, Miss. Mary",female,False,True,False,True,,0.0,2.0,364848,7.75,,Q,364848,3.0,mary,miss,bourke,256.0,"BOURKE, Miss Mary",40,3rd class passenger,364848£7               15s               ,Queenstown,                             ,both,,,,
95,32.0,mrs catherine bourke,364849,catherine,mrs,bourke,657.0,658.0,0.0,3.0,"Bourke, Mrs. John (Catherine)",female,False,True,False,True,32.0,1.0,1.0,364849,15.5,,Q,364849,3.0,catherine,mrs,bourke,255.0,"BOURKE, Mrs Catherine",32,3rd class passenger,364849£15               10s               ,Queenstown,Housewife                             ,both,,,,
96,21.0,mr david john dai bowen,54636,david john dai,mr,bowen,624.0,625.0,0.0,3.0,"Bowen, Mr. David John ""Dai""",male,True,False,True,False,21.0,0.0,0.0,54636,16.1,,S,54636,3.0,david john dai,mr,bowen,258.0,"BOWEN, Mr David John ""Dai""",26,3rd class passenger,54636£16               2s               ,Southampton,Pugilist                             ,both,,,,
97,45.0,miss grace scott bowen,17608,grace scott,miss,bowen,375.0,1267.0,,1.0,"Bowen, Miss. Grace Scott",female,False,True,False,True,45.0,0.0,0.0,PC 17608,262.375,,C,17608,1.0,grace scott,miss,bowen,257.0,"BOWEN, Miss Grace Scott",45,1st class passengerservant,17608£262               7s               6d,Cherbourg,Governess                             ,both,,,,
98,42.0,mr solomon bowenur,211535,solomon,mr,bowenur,128.0,1020.0,,2.0,"Bowenur, Mr. Solomon",male,True,False,True,False,42.0,0.0,0.0,211535,13.0,,S,211535,2.0,solomon,mr,bowenur,259.0,"BOWENUR, Mr Solomon",42,2nd class passenger,211535£13                             ,Southampton,Merchant                             ,both,,,,
99,22.0,miss elsie edith bowerman,113505,elsie edith,miss,bowerman,356.0,357.0,1.0,1.0,"Bowerman, Miss. Elsie Edith",female,False,True,False,True,22.0,0.0,1.0,113505,55.0,E33,S,113505,1.0,elsie edith,miss,bowerman,260.0,"BOWERMAN, Miss Elsie Edith",22,1st class passenger,113505£55                             ,Southampton,                             ,both,,,,
100,27.0,mr james h bracken,220367,james h,mr,bracken,221.0,222.0,0.0,2.0,"Bracken, Mr. James H",male,True,False,True,False,27.0,0.0,0.0,220367,13.0,,S,220367,2.0,james h,mr,bracken,266.0,"BRACKEN, Mr James H.",29,2nd class passenger,220367£13                             ,Southampton,Stockman                             ,both,,,,
101,22.0,miss bridget delia bradley,334914,bridget delia,miss,bradley,63.0,955.0,,3.0,"Bradley, Miss. Bridget Delia",female,False,True,False,True,22.0,0.0,0.0,334914,7.725,,Q,334914,3.0,bridget delia,miss,bradley,267.0,"BRADLEY, Miss Bridget Delia",22,3rd class passenger,334914£7               14s               6d,Queenstown,                             ,both,,,,
102,41.0,mr john bertram brady,113054,john bertram,mr,brady,28.0,920.0,,1.0,"Brady, Mr. John Bertram",male,True,False,True,False,41.0,0.0,0.0,113054,30.5,A21,S,113054,1.0,john bertram,mr,brady,271.0,"BRADY, Mr John Bertram",41,1st class passenger,113054£30               10s               ,Southampton,                             ,both,,,,
103,20.0,miss elin ester maria braf,347471,elin ester maria,miss,braf,98.0,990.0,,3.0,"Braf, Miss. Elin Ester Maria",female,False,True,False,True,20.0,0.0,0.0,347471,7.8542,,S,347471,3.0,elin ester maria,miss,braf,272.0,"BRAF, Miss Elin Ester Maria",20,3rd class passenger,347471£7               17s               1d,Southampton,Servant                             ,both,,,,
104,48.0,mr emil brandeis,17591,emil,mr,brandeis,166.0,1058.0,,1.0,"Brandeis, Mr. Emil",male,True,False,True,False,48.0,0.0,0.0,PC 17591,50.4958,B10,C,17591,1.0,emil,mr,brandeis,275.0,"BRANDEIS, Mr Emil",48,1st class passenger,17591£50               9s               11d,Cherbourg,                             ,both,,,,
105,22.0,mr owen harris braund,21171,owen harris,mr,braund,0.0,1.0,0.0,3.0,"Braund, Mr. Owen Harris",male,True,False,True,False,22.0,1.0,0.0,A/5 21171,7.25,,S,21171,3.0,owen harris,mr,braund,277.0,"BRAUND, Mr Owen Harris",22,3rd class passenger,21171£7               5s               ,Southampton,Ironmonger                             ,both,,,,
106,29.0,mr lewis richard braund,3460,lewis richard,mr,braund,477.0,478.0,0.0,3.0,"Braund, Mr. Lewis Richard",male,True,False,True,False,29.0,1.0,0.0,3460,7.0458,,S,3460,3.0,lewis richard,mr,braund,276.0,"BRAUND, Mr Lewis Richard",29,3rd class passenger,3460£7                             11d,Southampton,Farm Labourer                             ,both,,,,
107,45.0,dr arthur jackson brewe,112379,arthur jackson,dr,brewe,766.0,767.0,0.0,1.0,"Brewe, Dr. Arthur Jackson",male,False,False,True,False,,0.0,0.0,112379,39.6,,C,112379,1.0,arthur jackson,dr,brewe,280.0,"BREWE, Dr Arthur Jackson",45,1st class passenger,112379£39               12s               ,Cherbourg,                             ,both,,,,
108,22.0,mr karl rudolf brobeck,350045,karl rudolf,mr,brobeck,126.0,1018.0,,3.0,"Brobeck, Mr. Karl Rudolf",male,True,False,True,False,22.0,0.0,0.0,350045,7.7958,,S,350045,3.0,karl rudolf,mr,brobeck,292.0,"BROBECK, Mr Karl Rudolf",22,3rd class passenger,350045£7               15s               11d,Southampton,Farm Labourer                             ,both,,,,
109,35.0,mr william alfred brocklebank,364512,william alfred,mr,brocklebank,614.0,615.0,0.0,3.0,"Brocklebank, Mr. William Alfred",male,True,False,True,False,35.0,0.0,0.0,364512,8.05,,S,364512,3.0,william alfred,mr,brocklebank,293.0,"BROCKLEBANK, Mr William Alfred",35,3rd class passenger,364512£8               1s               ,Southampton,Groom                             ,both,,,,
110,15.0,miss edith eileen brown,29750,edith eileen,miss,brown,175.0,1067.0,,2.0,"Brown, Miss. Edith Eileen",female,False,True,False,True,15.0,0.0,2.0,29750,39.0,,S,29750,2.0,edith eileen,miss,brown,303.0,"BROWN, Miss Edith Eileen",15,2nd class passenger,29750£39                             ,Southampton,Scholar                             ,both,,,,
111,60.0,mr thomas william solomon brown,29750,thomas william solomon,mr,brown,684.0,685.0,0.0,2.0,"Brown, Mr. Thomas William Solomon",male,True,False,True,False,60.0,1.0,1.0,29750,39.0,,S,29750,2.0,thomas william solomon,mr,brown,301.0,"BROWN, Mr Thomas William Solomon",60,2nd class passenger,29750£39                             ,Southampton,Hotelier                             ,both,,,,
112,25.0,mr kurt arnold gottfrid bryhl,236853,kurt arnold gottfrid,mr,bryhl,728.0,729.0,0.0,2.0,"Bryhl, Mr. Kurt Arnold Gottfrid",male,True,False,True,False,25.0,1.0,0.0,236853,26.0,,S,236853,2.0,kurt arnold gottfrid,mr,bryhl,310.0,"BRYHL, Mr Kurt Arnold Gottfrid",25,2nd class passenger,236853£26                             ,Southampton,                             ,both,,,,
113,21.0,mr daniel buckley,330920,daniel,mr,buckley,106.0,998.0,,3.0,"Buckley, Mr. Daniel",male,True,False,True,False,21.0,0.0,0.0,330920,7.8208,,Q,330920,3.0,daniel,mr,buckley,312.0,"BUCKLEY, Mr Daniel",21,3rd class passenger,330920£7               15s               17d,Queenstown,Farm Labourer                             ,both,,,,
114,18.5,miss katherine buckley,329944,katherine,miss,buckley,113.0,1005.0,,3.0,"Buckley, Miss. Katherine",female,False,True,False,True,18.5,0.0,0.0,329944,7.2833,,Q,329944,3.0,katherine,miss,buckley,313.0,"BUCKLEY, Miss Katherine",22,3rd class passenger,329944£7               5s               8d,Queenstown,                             ,both,,,,
115,19.0,mr jeremiah burke,365222,jeremiah,mr,burke,143.0,144.0,0.0,3.0,"Burke, Mr. Jeremiah",male,True,False,True,False,19.0,0.0,0.0,365222,6.75,,Q,365222,3.0,jeremiah,mr,burke,321.0,"BURKE, Mr Jeremiah",19,3rd class passenger,365222£6               15s               ,Queenstown,Farm Labourer                             ,both,,,,
116,41.0,miss elizabeth margaret burns,16966,elizabeth margaret,miss,burns,337.0,338.0,1.0,1.0,"Burns, Miss. Elizabeth Margaret",female,False,True,False,True,41.0,0.0,0.0,16966,134.5,E40,C,16966,1.0,elizabeth margaret,miss,burns,325.0,"BURNS, Miss Elizabeth Margaret",41,1st class passengerservant,16966£134               10s               ,Cherbourg,Nursemaid                             ,both,,,,
117,18.0,miss mary delia burns,330963,mary delia,miss,burns,66.0,958.0,,3.0,"Burns, Miss. Mary Delia",female,False,True,False,True,18.0,0.0,0.0,330963,7.8792,,Q,330963,3.0,mary delia,miss,burns,326.0,"BURNS, Miss Mary Delia",17,3rd class passenger,330963£7               17s               7d,Queenstown,                             ,both,,,,
118,36.0,miss kate buss,27849,kate,miss,buss,387.0,388.0,1.0,2.0,"Buss, Miss. Kate",female,False,True,False,True,36.0,0.0,0.0,27849,13.0,,S,27849,2.0,kate,miss,buss,333.0,"BUSS, Miss Kate",36,2nd class passenger,27849£13                             ,Southampton,                             ,both,,,,
119,25.0,mr reginald fenton butler,234686,reginald fenton,mr,butler,666.0,667.0,0.0,2.0,"Butler, Mr. Reginald Fenton",male,True,False,True,False,25.0,0.0,0.0,234686,13.0,,S,234686,2.0,reginald fenton,mr,butler,334.0,"BUTLER, Mr Reginald Fenton",25,2nd class passenger,234686£13                             ,Southampton,Mechanical Engineer                             ,both,,,,
120,45.0,major archibald willingham butt,113050,archibald willingham,major,butt,536.0,537.0,0.0,1.0,"Butt, Major. Archibald Willingham",male,True,False,True,False,45.0,0.0,0.0,113050,26.55,B38,S,113050,1.0,archibald willingham,major,butt,335.0,"BUTT, Major Archibald Willingham",46,1st class passenger,113050£26               11s               ,Southampton,Military                             ,both,,,,
121,38.0,mr luka cacic,315089,luka,mr,cacic,471.0,472.0,0.0,3.0,"Cacic, Mr. Luka",male,True,False,True,False,38.0,0.0,0.0,315089,8.6625,,S,315089,3.0,luka,mr,cacic,343.0,"CACIC, Mr Luka",38,3rd class passenger,315089£8               13s               3d,Southampton,Farmer                             ,both,,,,
122,21.0,miss manda cacic,315087,manda,miss,cacic,37.0,929.0,,3.0,"Cacic, Miss. Manda",female,False,True,False,True,21.0,0.0,0.0,315087,8.6625,,S,315087,3.0,manda,miss,cacic,345.0,"CACIC, Miss Manda",21,3rd class passenger,315087£8               13s               3d,Southampton,Farm Labourer                             ,both,,,,
123,30.0,miss marija cacic,315084,marija,miss,cacic,534.0,535.0,0.0,3.0,"Cacic, Miss. Marija",female,False,True,False,True,30.0,0.0,0.0,315084,8.6625,,S,315084,3.0,marija,miss,cacic,344.0,"CACIC, Miss Marija",30,3rd class passenger,315084£8               13s               3d,Southampton,Farm Labourer                             ,both,,,,
124,18.0,mr jego grga cacic,315091,jego grga,mr,cacic,310.0,1202.0,,3.0,"Cacic, Mr. Jego Grga",male,False,False,True,False,18.0,0.0,0.0,315091,8.6625,,S,315091,3.0,jego grga,mr,cacic,342.0,"CACIC, Mr Jego Grga",18,3rd class passenger,315091£8               13s               3d,Southampton,Farmer                             ,both,,,,
